Chip Run Info,D:\Edoardo\1361334043edoardo_hl60_vinc_3nM_mock_vs_48h\ChipRun.bml,1361334043,96.96 (136x),GE 96x96 PCR+Melt v2,ROX,EvaGreen,4/24/2016 8:26:16 PM,00:51:17,BIOMARK088
Application Version,4.1.3
Application Build,20140305.1515
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Calibrated rConc,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S40-A44,mock_low,Unknown,1,IL18,Test,14.8106342179084,-1,1,Pass,0.0222468576534276,80.9030803413957,999,1,ok
S40-A45,mock_low,Unknown,1,GCLC,Test,13.6092111433268,-1,1,Pass,0.0222468576534276,83.2367192384964,999,1,ok
S40-A46,mock_low,Unknown,1,MAPK1,Test,11.6874955459159,-1,1,Pass,0.0222468576534276,85.131574797484,999,1,ok
S40-A47,mock_low,Unknown,1,MYC,Test,9.52848269365992,-1,1,Pass,0.0222468576534276,79.8563289430643,999,1,ok
S40-A48,mock_low,Unknown,1,OCT4,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S40-A54,mock_low,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S40-A53,mock_low,Unknown,1,MPO,Test,6.90769632756465,-1,1,Pass,0.0222468576534276,87.9600710059193,999,1,ok
S40-A52,mock_low,Unknown,1,EZH1,Test,15.5850617596937,-1,1,Pass,0.0222468576534276,82.3894262684313,999,1,ok
S40-A51,mock_low,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A50,mock_low,Unknown,1,BRD4,Test,10.5426197097198,-1,1,Pass,0.0222468576534276,84.940664058966,999,1,ok
S40-A49,mock_low,Unknown,1,DVL2,Test,15.3832125487948,-1,1,Pass,0.0222468576534276,86.706028516259,999,1,ok
S40-A60,mock_low,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S40-A59,mock_low,Unknown,1,MPO,Test,6.920624059751,-1,1,Pass,0.0222468576534276,87.9279588606428,999,1,ok
S40-A58,mock_low,Unknown,1,EZH1,Test,15.5511532992345,-1,1,Pass,0.0222468576534276,82.4038642066724,999,1,ok
S40-A57,mock_low,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A56,mock_low,Unknown,1,BRD4,Test,10.5364981843096,-1,1,Pass,0.0222468576534276,84.9296993830541,999,1,ok
S40-A55,mock_low,Unknown,1,DVL2,Test,15.1752297955399,-1,1,Pass,0.0222468576534276,86.6777656570171,999,1,ok
S40-A66,mock_low,Unknown,1,MT2A,Test,14.0637992385539,-1,1,Pass,0.0222468576534276,89.1250459125874,999,1,ok
S40-A65,mock_low,Unknown,1,NOTCH1,Test,18.8334921467269,-1,1,Pass,0.0222468576534276,89.5667150790481,999,1,ok
S40-A64,mock_low,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A63,mock_low,Unknown,1,KRAS,Test,12.3981907253171,-1,1,Pass,0.0222468576534276,75.1963217283576,999,1,ok
S40-A62,mock_low,Unknown,1,KMT2A,Test,17.1712908112938,-1,1,Pass,0.0222468576534276,81.4417191341682,999,1,ok
S40-A61,mock_low,Unknown,1,DAAM1,Test,14.9859856512331,-1,1,Pass,0.0222468576534276,84.2668092541361,999,1,ok
S40-A72,mock_low,Unknown,1,MT2A,Test,13.937536736466,-1,1,Pass,0.0222468576534276,89.1139995115057,999,1,ok
S40-A71,mock_low,Unknown,1,NOTCH1,Test,19.6856815477009,-1,1,Pass,0.0222468576534276,89.2807445207358,999,1,ok
S40-A70,mock_low,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A69,mock_low,Unknown,1,KRAS,Test,12.4555829673225,-1,1,Pass,0.0222468576534276,75.1918884790015,999,1,ok
S40-A68,mock_low,Unknown,1,KMT2A,Test,16.9998401236357,-1,1,Pass,0.0222468576534276,81.4478812053027,999,1,ok
S40-A67,mock_low,Unknown,1,DAAM1,Test,14.9860987584324,-1,1,Pass,0.0222468576534276,84.230376682747,999,1,ok
S40-A78,mock_low,Unknown,1,CTNNB,Test,12.2175022865421,-1,1,Pass,0.0222468576534276,83.2339778332957,999,1,ok
S40-A77,mock_low,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A76,mock_low,Unknown,1,PPIA,Test,7.68296893501668,-1,1,Pass,0.0222468576534276,84.0766325210055,999,1,ok
S40-A75,mock_low,Unknown,1,RELA,Test,12.8947601626197,-1,1,Pass,0.0222468576534276,85.4006208029782,999,1,ok
S40-A74,mock_low,Unknown,1,SMYD3,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A73,mock_low,Unknown,1,UGCG,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A84,mock_low,Unknown,1,CTNNB,Test,12.0397086041109,-1,1,Pass,0.0222468576534276,83.2978267522137,999,1,ok
S40-A83,mock_low,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A82,mock_low,Unknown,1,PPIA,Test,7.68366977717387,-1,1,Pass,0.0222468576534276,84.1293400692162,999,1,ok
S40-A81,mock_low,Unknown,1,RELA,Test,12.9687810293815,-1,1,Pass,0.0222468576534276,85.4505874485476,999,1,ok
S40-A80,mock_low,Unknown,1,SMYD3,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A79,mock_low,Unknown,1,UGCG,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A90,mock_low,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A89,mock_low,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A88,mock_low,Unknown,1,B2M,Test,8.74891764547597,-1,1,Pass,0.0222468576534276,85.5644830063631,999,1,ok
S40-A87,mock_low,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A86,mock_low,Unknown,1,SLCO3A1,Test,15.3716084450247,-1,1,Pass,0.0222468576534276,83.8760817436618,999,1,ok
S40-A85,mock_low,Unknown,1,SP1,Test,13.9719644078526,-1,1,Pass,0.0222468576534276,86.7370316495209,999,1,ok
S40-A96,mock_low,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A95,mock_low,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A94,mock_low,Unknown,1,B2M,Test,8.82223479151632,-1,1,Pass,0.0222468576534276,85.7526907848099,999,1,ok
S40-A93,mock_low,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A92,mock_low,Unknown,1,SLCO3A1,Test,15.5101149577912,-1,1,Pass,0.0222468576534276,84.1342236106295,999,1,ok
S40-A91,mock_low,Unknown,1,SP1,Test,14.1908806467199,-1,1,Pass,0.0222468576534276,86.9980123708179,999,1,ok
S57-A01,48h_high,Unknown,1,ACTB,Test,13.5558567534578,-1,0.944524553735173,Pass,0.0222468576534276,90.2168503306538,999,1,ok
S57-A02,48h_high,Unknown,1,SP3,Test,12.8522201001781,-1,1,Pass,0.0222468576534276,81.5853862096946,999,1,ok
S57-A03,48h_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A04,48h_high,Unknown,1,RSU1,Test,12.9479523071259,-1,1,Pass,0.0222468576534276,82.9509675772799,999,1,ok
S57-A05,48h_high,Unknown,1,IL8,Test,9.55406063644043,-1,1,Pass,0.0222468576534276,82.83514833166,999,1,ok
S57-A06,48h_high,Unknown,1,FZD7,Test,19.2296637686631,-1,1,Pass,0.0222468576534276,80.8816365019947,999,1,ok
S57-A07,48h_high,Unknown,1,ACTB,Test,13.3797419883735,-1,0.940996492518829,Pass,0.0222468576534276,89.7680039381448,999,1,ok
S57-A08,48h_high,Unknown,1,SP3,Test,12.5855091637781,-1,1,Pass,0.0222468576534276,81.1651370388479,999,1,ok
S57-A09,48h_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A10,48h_high,Unknown,1,RSU1,Test,13.2276663647005,-1,1,Pass,0.0222468576534276,82.7365890382545,999,1,ok
S57-A11,48h_high,Unknown,1,IL8,Test,9.46108866324227,-1,1,Pass,0.0222468576534276,82.6381710483805,999,1,ok
S57-A12,48h_high,Unknown,1,FZD7,Test,19.2170060945966,-1,1,Pass,0.0222468576534276,80.7484822506619,999,1,ok
S57-A13,48h_high,Unknown,1,ABCC4,Test,15.2607517987846,-1,1,Pass,0.0222468576534276,80.7091298045863,999,1,ok
S57-A14,48h_high,Unknown,1,YBX1,Test,7.07862059545537,-1,1,Pass,0.0222468576534276,82.1656631158203,999,1,ok
S57-A15,48h_high,Unknown,1,PRKCB,Test,15.3328711492457,-1,1,Pass,0.0222468576534276,86.6759041489409,999,1,ok
S57-A16,48h_high,Unknown,1,DDIT4,Test,17.2626276694479,-1,1,Pass,0.0222468576534276,87.6130356732796,999,1,ok
S57-A17,48h_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A18,48h_high,Unknown,1,LRP5,Test,15.4912853667977,-1,1,Pass,0.0222468576534276,84.075972142918,999,1,ok
S57-A19,48h_high,Unknown,1,ABCC4,Test,15.3040250606532,-1,1,Pass,0.0222468576534276,80.6142549848412,999,1,ok
S57-A20,48h_high,Unknown,1,YBX1,Test,7.01193561738367,-1,1,Pass,0.0222468576534276,82.0830550292707,999,1,ok
S57-A21,48h_high,Unknown,1,PRKCB,Test,15.3323749951463,-1,1,Pass,0.0222468576534276,86.6449494530549,999,1,ok
S57-A22,48h_high,Unknown,1,DDIT4,Test,17.5158041723403,-1,1,Pass,0.0222468576534276,87.5787342948406,999,1,ok
S57-A23,48h_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A24,48h_high,Unknown,1,LRP5,Test,15.5784720132613,-1,1,Pass,0.0222468576534276,84.0118304813294,999,1,ok
S57-A25,48h_high,Unknown,1,ABCC5,Test,14.8134044525578,-1,1,Pass,0.0222468576534276,84.2399161927376,999,1,ok
S57-A26,48h_high,Unknown,1,NFYA,Test,13.5786958567281,-1,1,Pass,0.0222468576534276,85.4273102295748,999,1,ok
S57-A27,48h_high,Unknown,1,CSK,Test,12.0121043704441,-1,1,Pass,0.0222468576534276,85.8162672260547,999,1,ok
S57-A28,48h_high,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A29,48h_high,Unknown,1,GAPDH,Test,6.84654387442382,-1,1,Pass,0.0222468576534276,87.3770424524904,999,1,ok
S57-A30,48h_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A31,48h_high,Unknown,1,ABCC5,Test,14.9861658082885,-1,1,Pass,0.0222468576534276,84.196342777102,999,1,ok
S57-A32,48h_high,Unknown,1,NFYA,Test,13.5172662714322,-1,1,Pass,0.0222468576534276,85.3333745382566,999,1,ok
S57-A33,48h_high,Unknown,1,CSK,Test,12.0171800794397,-1,1,Pass,0.0222468576534276,85.76323267546,999,1,ok
S57-A34,48h_high,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A35,48h_high,Unknown,1,GAPDH,Test,7.13002746245674,-1,1,Pass,0.0222468576534276,87.3337304478405,999,1,ok
S57-A36,48h_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A37,48h_high,Unknown,1,WNK1,Test,12.7310335068298,-1,1,Pass,0.0222468576534276,83.7466391372186,999,1,ok
S57-A38,48h_high,Unknown,1,IL18,Test,13.9264436628594,-1,1,Pass,0.0222468576534276,80.9173187005667,999,1,ok
S57-A39,48h_high,Unknown,1,GCLC,Test,13.9453893571288,-1,1,Pass,0.0222468576534276,83.3076648623692,999,1,ok
S57-A40,48h_high,Unknown,1,MAPK1,Test,11.7819473683836,-1,1,Pass,0.0222468576534276,85.1512111472232,999,1,ok
S57-A41,48h_high,Unknown,1,MYC,Test,9.60184644653385,-1,1,Pass,0.0222468576534276,79.8801878482828,999,1,ok
S57-A42,48h_high,Unknown,1,OCT4,Test,24.2252981983255,-1,0,Fail,0.0222468576534276,999,999,0,miss
S57-A43,48h_high,Unknown,1,WNK1,Test,12.6953737353091,-1,1,Pass,0.0222468576534276,83.7575755174229,999,1,ok
S57-A44,48h_high,Unknown,1,IL18,Test,13.8709433758994,-1,1,Pass,0.0222468576534276,80.9355718486719,999,1,ok
S57-A45,48h_high,Unknown,1,GCLC,Test,13.9162367679312,-1,1,Pass,0.0222468576534276,83.3086983486681,999,1,ok
S57-A46,48h_high,Unknown,1,MAPK1,Test,11.981306783203,-1,1,Pass,0.0222468576534276,85.133859716261,999,1,ok
S57-A47,48h_high,Unknown,1,MYC,Test,9.75002262618129,-1,1,Pass,0.0222468576534276,79.871036452888,999,1,ok
S57-A48,48h_high,Unknown,1,OCT4,Test,24.7537515555152,-1,0,Fail,0.0222468576534276,999,999,0,miss
S57-A54,48h_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S57-A53,48h_high,Unknown,1,MPO,Test,6.53211453825317,-1,1,Pass,0.0222468576534276,87.9862602167003,999,1,ok
S57-A52,48h_high,Unknown,1,EZH1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A51,48h_high,Unknown,1,SLC7A7,Test,16.8451605339622,-1,1,Pass,0.0222468576534276,81.1133296879696,999,1,ok
S57-A50,48h_high,Unknown,1,BRD4,Test,11.2259164801879,-1,1,Pass,0.0222468576534276,84.9415989155511,999,1,ok
S57-A49,48h_high,Unknown,1,DVL2,Test,15.106483401143,-1,1,Pass,0.0222468576534276,86.7164530823361,999,1,ok
S57-A60,48h_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S57-A59,48h_high,Unknown,1,MPO,Test,6.56400595388936,-1,1,Pass,0.0222468576534276,87.9611019180911,999,1,ok
S57-A58,48h_high,Unknown,1,EZH1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A57,48h_high,Unknown,1,SLC7A7,Test,16.8200690222814,-1,1,Pass,0.0222468576534276,81.1541708829037,999,1,ok
S57-A56,48h_high,Unknown,1,BRD4,Test,11.4591624523633,-1,1,Pass,0.0222468576534276,84.9153923104342,999,1,ok
S57-A55,48h_high,Unknown,1,DVL2,Test,15.0370393014071,-1,1,Pass,0.0222468576534276,86.6871608301399,999,1,ok
S57-A66,48h_high,Unknown,1,MT2A,Test,11.5200493976728,-1,1,Pass,0.0222468576534276,89.1967883014696,999,1,ok
S57-A65,48h_high,Unknown,1,NOTCH1,Test,17.7348560664424,-1,1,Pass,0.0222468576534276,89.28734594296,999,1,ok
S57-A64,48h_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A63,48h_high,Unknown,1,KRAS,Test,13.2386666456805,-1,1,Pass,0.0222468576534276,75.1287531552558,999,1,ok
S57-A62,48h_high,Unknown,1,KMT2A,Test,16.1172571196564,-1,1,Pass,0.0222468576534276,81.6185781312432,999,1,ok
S57-A61,48h_high,Unknown,1,DAAM1,Test,17.1040365088195,-1,1,Pass,0.0222468576534276,84.1641749752921,999,1,ok
S57-A72,48h_high,Unknown,1,MT2A,Test,11.5564625756271,-1,1,Pass,0.0222468576534276,89.1974217448837,999,1,ok
S57-A71,48h_high,Unknown,1,NOTCH1,Test,17.2995774636386,-1,1,Pass,0.0222468576534276,89.3749565328729,999,1,ok
S57-A70,48h_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A69,48h_high,Unknown,1,KRAS,Test,13.3664941040427,-1,1,Pass,0.0222468576534276,75.1162633303212,999,1,ok
S57-A68,48h_high,Unknown,1,KMT2A,Test,16.1905208396216,-1,1,Pass,0.0222468576534276,81.4030836271732,999,1,ok
S57-A67,48h_high,Unknown,1,DAAM1,Test,16.8605310438415,-1,1,Pass,0.0222468576534276,84.2337813455866,999,1,ok
S57-A78,48h_high,Unknown,1,CTNNB,Test,13.9298806660494,-1,1,Pass,0.0222468576534276,83.281676791308,999,1,ok
S57-A77,48h_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A76,48h_high,Unknown,1,PPIA,Test,8.07199477128795,-1,1,Pass,0.0222468576534276,84.0852268854351,999,1,ok
S57-A75,48h_high,Unknown,1,RELA,Test,13.6502213035657,-1,1,Pass,0.0222468576534276,85.4084928464136,999,1,ok
S57-A74,48h_high,Unknown,1,SMYD3,Test,17.3629747540235,-1,1,Pass,0.0222468576534276,81.6991140966432,999,1,ok
S57-A73,48h_high,Unknown,1,UGCG,Test,17.6107009745831,-1,1,Pass,0.0222468576534276,82.2276883868832,999,1,ok
S57-A84,48h_high,Unknown,1,CTNNB,Test,13.784299746973,-1,1,Pass,0.0222468576534276,83.3162254195818,999,1,ok
S57-A83,48h_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A82,48h_high,Unknown,1,PPIA,Test,8.10319915909529,-1,1,Pass,0.0222468576534276,84.1258257106136,999,1,ok
S57-A81,48h_high,Unknown,1,RELA,Test,13.5711376126102,-1,1,Pass,0.0222468576534276,85.5861704443922,999,1,ok
S57-A80,48h_high,Unknown,1,SMYD3,Test,17.3966136976583,-1,1,Pass,0.0222468576534276,81.8185386929807,999,1,ok
S57-A79,48h_high,Unknown,1,UGCG,Test,17.8626371555319,-1,1,Pass,0.0222468576534276,82.1830874392539,999,1,ok
S57-A90,48h_high,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A89,48h_high,Unknown,1,Tcf7l2,Test,17.2649218290026,-1,1,Pass,0.0222468576534276,82.6653590679415,999,1,ok
S57-A88,48h_high,Unknown,1,B2M,Test,9.22084851725596,-1,1,Pass,0.0222468576534276,85.5595088081432,999,1,ok
S57-A87,48h_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A86,48h_high,Unknown,1,SLCO3A1,Test,16.5015120765999,-1,1,Pass,0.0222468576534276,83.8989112939771,999,1,ok
S57-A85,48h_high,Unknown,1,SP1,Test,13.5920057709633,-1,1,Pass,0.0222468576534276,86.7288654212364,999,1,ok
S57-A96,48h_high,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A95,48h_high,Unknown,1,Tcf7l2,Test,16.9612600199339,-1,1,Pass,0.0222468576534276,82.6903366737734,999,1,ok
S57-A94,48h_high,Unknown,1,B2M,Test,8.99508993542326,-1,1,Pass,0.0222468576534276,85.7706897474962,999,1,ok
S57-A93,48h_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S57-A92,48h_high,Unknown,1,SLCO3A1,Test,16.725651288236,-1,1,Pass,0.0222468576534276,84.0885159966604,999,1,ok
S57-A91,48h_high,Unknown,1,SP1,Test,13.8301947945601,-1,1,Pass,0.0222468576534276,86.9385417180696,999,1,ok
S39-A01,mock_low,Unknown,1,ACTB,Test,13.3607497973069,-1,0.9118227410058,Pass,0.0222468576534276,90.1768997761833,999,1,ok
S39-A02,mock_low,Unknown,1,SP3,Test,12.7937992908716,-1,1,Pass,0.0222468576534276,81.621453097122,999,1,ok
S39-A03,mock_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S39-A04,mock_low,Unknown,1,RSU1,Test,12.7048208684015,-1,1,Pass,0.0222468576534276,82.967220467854,999,1,ok
S39-A05,mock_low,Unknown,1,IL8,Test,15.2808043357916,-1,0.998950325118433,Pass,0.0222468576534276,80.1391729499979,999,1,miss
S39-A06,mock_low,Unknown,1,FZD7,Test,15.1727531819044,-1,1,Pass,0.0222468576534276,81.0457665848047,999,1,ok
S39-A07,mock_low,Unknown,1,ACTB,Test,13.3535421798823,-1,0.918066542970008,Pass,0.0222468576534276,89.7155786633968,999,1,ok
S39-A08,mock_low,Unknown,1,SP3,Test,12.7194118781632,-1,1,Pass,0.0222468576534276,81.1596410717686,999,1,ok
S39-A09,mock_low,Unknown,1,SLCO2B1,Test,27.5547858146044,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S39-A10,mock_low,Unknown,1,RSU1,Test,12.7817567800264,-1,1,Pass,0.0222468576534276,82.7298580567391,999,1,ok
S39-A11,mock_low,Unknown,1,IL8,Test,15.0498334142177,-1,0.944810284062716,Pass,0.0222468576534276,79.8980362194141,999,1,miss
S39-A12,mock_low,Unknown,1,FZD7,Test,15.1240240915156,-1,1,Pass,0.0222468576534276,80.8707178290396,999,1,ok
S39-A13,mock_low,Unknown,1,ABCC4,Test,13.97380953555,-1,1,Pass,0.0222468576534276,80.694511719916,999,1,ok
S39-A14,mock_low,Unknown,1,YBX1,Test,6.57545311036534,-1,1,Pass,0.0222468576534276,82.1820908690832,999,1,ok
S39-A15,mock_low,Unknown,1,PRKCB,Test,13.68572664591,-1,1,Pass,0.0222468576534276,86.7372000688345,999,1,ok
S39-A16,mock_low,Unknown,1,DDIT4,Test,17.3913058395479,-1,1,Pass,0.0222468576534276,88.8093108855461,999,1,ok
S39-A17,mock_low,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S39-A18,mock_low,Unknown,1,LRP5,Test,17.960108044435,-1,1,Pass,0.0222468576534276,83.9815730812329,999,1,ok
S39-A19,mock_low,Unknown,1,ABCC4,Test,14.0192785558278,-1,1,Pass,0.0222468576534276,80.6094679598887,999,1,ok
S39-A20,mock_low,Unknown,1,YBX1,Test,6.46321975028115,-1,1,Pass,0.0222468576534276,82.0905821827284,999,1,ok
S39-A21,mock_low,Unknown,1,PRKCB,Test,13.7556552062217,-1,1,Pass,0.0222468576534276,86.6452604785147,999,1,ok
S39-A22,mock_low,Unknown,1,DDIT4,Test,17.6189056053937,-1,1,Pass,0.0222468576534276,88.7649439711129,999,1,ok
S39-A23,mock_low,Unknown,1,ABCB1,Test,23.3986130736892,-1,1,Pass,0.0222468576534276,85.8223165241128,999,1,miss
S39-A24,mock_low,Unknown,1,LRP5,Test,17.4069422986118,-1,1,Pass,0.0222468576534276,83.9458656218608,999,1,ok
S39-A25,mock_low,Unknown,1,ABCC5,Test,16.8447385611153,-1,1,Pass,0.0222468576534276,84.1899420807313,999,1,ok
S39-A26,mock_low,Unknown,1,NFYA,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S39-A27,mock_low,Unknown,1,CSK,Test,12.2001871016495,-1,1,Pass,0.0222468576534276,85.7970329937231,999,1,ok
S39-A28,mock_low,Unknown,1,SCML2,Test,16.1309828819253,-1,1,Pass,0.0222468576534276,81.7942721366702,999,1,ok
S39-A29,mock_low,Unknown,1,GAPDH,Test,7.10244724005221,-1,1,Pass,0.0222468576534276,87.3144258423673,999,1,ok
S39-A30,mock_low,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S39-A31,mock_low,Unknown,1,ABCC5,Test,16.4572478386549,-1,1,Pass,0.0222468576534276,84.1155129136942,999,1,ok
S39-A32,mock_low,Unknown,1,NFYA,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S39-A33,mock_low,Unknown,1,CSK,Test,12.1361135845398,-1,1,Pass,0.0222468576534276,85.7605506953957,999,1,ok
S39-A34,mock_low,Unknown,1,SCML2,Test,16.096182145704,-1,1,Pass,0.0222468576534276,81.7624038335785,999,1,ok
S39-A35,mock_low,Unknown,1,GAPDH,Test,7.34925794562212,-1,1,Pass,0.0222468576534276,87.273225199298,999,1,ok
S39-A36,mock_low,Unknown,1,APCDD1,Test,26.3377799491226,-1,0.952966448785938,Pass,0.0222468576534276,91.5948984066505,999,1,miss
S39-A37,mock_low,Unknown,1,WNK1,Test,13.2817478643675,-1,1,Pass,0.0222468576534276,83.7014403775654,999,1,ok
S39-A38,mock_low,Unknown,1,IL18,Test,14.9458861727395,-1,1,Pass,0.0222468576534276,80.9550963697137,999,1,ok
S39-A39,mock_low,Unknown,1,GCLC,Test,14.0962554046435,-1,1,Pass,0.0222468576534276,83.3113444726617,999,1,ok
S39-A40,mock_low,Unknown,1,MAPK1,Test,12.1672804427291,-1,1,Pass,0.0222468576534276,85.1749239509052,999,1,ok
S39-A41,mock_low,Unknown,1,MYC,Test,8.7900771399888,-1,1,Pass,0.0222468576534276,79.8931343023685,999,1,ok
S39-A42,mock_low,Unknown,1,OCT4,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S39-A43,mock_low,Unknown,1,WNK1,Test,13.2394813693174,-1,1,Pass,0.0222468576534276,83.6927529540606,999,1,ok
S39-A44,mock_low,Unknown,1,IL18,Test,15.0548296210362,-1,1,Pass,0.0222468576534276,80.9542067422908,999,1,ok
S39-A45,mock_low,Unknown,1,GCLC,Test,13.9078387485712,-1,1,Pass,0.0222468576534276,83.3214880984592,999,1,ok
S39-A46,mock_low,Unknown,1,MAPK1,Test,12.1562779223249,-1,1,Pass,0.0222468576534276,85.1674911025815,999,1,ok
S39-A47,mock_low,Unknown,1,MYC,Test,8.75440002560015,-1,1,Pass,0.0222468576534276,79.8932743884946,999,1,ok
S39-A48,mock_low,Unknown,1,OCT4,Test,28.4088130145539,-1,0,Fail,0.0222468576534276,999,999,0,miss
S39-A54,mock_low,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S39-A53,mock_low,Unknown,1,MPO,Test,6.48122608696185,-1,1,Pass,0.0222468576534276,88.0026703477035,999,1,ok
S39-A52,mock_low,Unknown,1,EZH1,Test,14.031300110058,-1,1,Pass,0.0222468576534276,82.4658142751981,999,1,ok
S39-A51,mock_low,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S39-A50,mock_low,Unknown,1,BRD4,Test,11.6804928855581,-1,1,Pass,0.0222468576534276,84.9728101506946,999,1,ok
S39-A49,mock_low,Unknown,1,DVL2,Test,16.4251542125412,-1,1,Pass,0.0222468576534276,86.3859678042751,999,1,ok
S39-A60,mock_low,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S39-A59,mock_low,Unknown,1,MPO,Test,6.45516199287858,-1,1,Pass,0.0222468576534276,87.9775146768661,999,1,ok
S39-A58,mock_low,Unknown,1,EZH1,Test,14.0809787475251,-1,1,Pass,0.0222468576534276,82.451199209055,999,1,ok
S39-A57,mock_low,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S39-A56,mock_low,Unknown,1,BRD4,Test,11.6750176460108,-1,1,Pass,0.0222468576534276,84.9414811344889,999,1,ok
S39-A55,mock_low,Unknown,1,DVL2,Test,16.1810514405721,-1,1,Pass,0.0222468576534276,86.4080022015114,999,1,ok
