Chip Run Info,D:\Edoardo\1361334029 10 nM vinc treated 48h\ChipRun.bml,1361334029,96.96 (136x),GE 96x96 PCR+Melt v2,ROX,EvaGreen,8/4/2016 5:25:44 PM,00:51:52,BIOMARK088
Application Version,4.1.3
Application Build,20140305.1515
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Calibrated rConc,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S06-A92,treated_high,Unknown,1,SLCO3A1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S06-A91,treated_high,Unknown,1,SP1,Test,18.6169875102502,-1,1,Pass,0.0214762905126088,76.3438259331396,999,1,
S95-A01,treated_low,Unknown,1,ACTB,Test,14.9744693302544,-1,0.9898944981198,Pass,0.0214762905126088,90.9755282443948,999,1,
S95-A02,treated_low,Unknown,1,SP3,Test,15.7054461069133,-1,1,Pass,0.0214762905126088,82.0258777026259,999,1,
S95-A03,treated_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A04,treated_low,Unknown,1,RSU1,Test,16.9276529313968,-1,1,Pass,0.0214762905126088,83.2348948236839,999,1,
S95-A05,treated_low,Unknown,1,IL8,Test,10.3630673777379,-1,1,Pass,0.0214762905126088,83.1779960973201,999,1,
S95-A06,treated_low,Unknown,1,FZD7,Test,18.4663873691982,-1,1,Pass,0.0214762905126088,81.3160215095783,999,1,
S95-A07,treated_low,Unknown,1,ACTB,Test,15.0119629030643,-1,0.909191850901056,Pass,0.0214762905126088,90.4425262628096,999,1,
S95-A08,treated_low,Unknown,1,SP3,Test,15.7465439721278,-1,1,Pass,0.0214762905126088,81.6715498940171,999,1,
S95-A09,treated_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A10,treated_low,Unknown,1,RSU1,Test,16.7215973020483,-1,1,Pass,0.0214762905126088,83.1010751396037,999,1,
S95-A11,treated_low,Unknown,1,IL8,Test,10.2298816461675,-1,1,Pass,0.0214762905126088,83.0122840274264,999,1,
S95-A12,treated_low,Unknown,1,FZD7,Test,19.1762436744061,-1,1,Pass,0.0214762905126088,81.0820709903632,999,1,
S95-A13,treated_low,Unknown,1,ABCC4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A14,treated_low,Unknown,1,YBX1,Test,12.7564510235081,-1,1,Pass,0.0214762905126088,82.454587276322,999,1,
S95-A15,treated_low,Unknown,1,PRKCB,Test,16.6845196114876,-1,1,Pass,0.0214762905126088,87.1043905886353,999,1,
S95-A16,treated_low,Unknown,1,DDIT4,Test,16.5627868933237,-1,1,Pass,0.0214762905126088,88.8872770519043,999,1,
S95-A17,treated_low,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A18,treated_low,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A19,treated_low,Unknown,1,ABCC4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A20,treated_low,Unknown,1,YBX1,Test,13.0090380282432,-1,1,Pass,0.0214762905126088,82.2823456061159,999,1,
S95-A21,treated_low,Unknown,1,PRKCB,Test,16.7458506000141,-1,1,Pass,0.0214762905126088,87.0175892003726,999,1,
S95-A22,treated_low,Unknown,1,DDIT4,Test,16.8578306725062,-1,1,Pass,0.0214762905126088,88.9736336434147,999,1,
S95-A23,treated_low,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A24,treated_low,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A25,treated_low,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A26,treated_low,Unknown,1,NFYA,Test,15.0311685596861,-1,1,Pass,0.0214762905126088,85.9659076800393,999,1,
S95-A27,treated_low,Unknown,1,CSK,Test,16.9624088395239,-1,1,Pass,0.0214762905126088,86.230341425309,999,1,
S95-A28,treated_low,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A29,treated_low,Unknown,1,GAPDH,Test,11.047775941149,-1,1,Pass,0.0214762905126088,87.9974014557079,999,1,
S95-A30,treated_low,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A31,treated_low,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A32,treated_low,Unknown,1,NFYA,Test,15.0597530842885,-1,1,Pass,0.0214762905126088,85.9294951760304,999,1,
S95-A33,treated_low,Unknown,1,CSK,Test,16.9097556602564,-1,1,Pass,0.0214762905126088,86.1277257404553,999,1,
S95-A34,treated_low,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A35,treated_low,Unknown,1,GAPDH,Test,11.0758900940005,-1,1,Pass,0.0214762905126088,87.9512647279052,999,1,
S95-A36,treated_low,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A37,treated_low,Unknown,1,WNK1,Test,15.3701126979881,-1,1,Pass,0.0214762905126088,84.0072903356061,999,1,
S95-A38,treated_low,Unknown,1,IL18,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A39,treated_low,Unknown,1,GCLC,Test,15.8555181845728,-1,1,Pass,0.0214762905126088,83.7028351478012,999,1,
S95-A40,treated_low,Unknown,1,MAPK1,Test,14.7438318895676,-1,1,Pass,0.0214762905126088,85.7152239416933,999,1,
S95-A41,treated_low,Unknown,1,MYC,Test,17.1952205739117,-1,1,Pass,0.0214762905126088,80.0147699606039,999,1,
S95-A42,treated_low,Unknown,1,OCT4,Test,23.5827957653234,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A43,treated_low,Unknown,1,WNK1,Test,15.6573248936976,-1,1,Pass,0.0214762905126088,83.9656609304179,999,1,
S95-A44,treated_low,Unknown,1,IL18,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A45,treated_low,Unknown,1,GCLC,Test,16.3856965674151,-1,1,Pass,0.0214762905126088,83.6622771097461,999,1,
S95-A46,treated_low,Unknown,1,MAPK1,Test,14.7946243439112,-1,1,Pass,0.0214762905126088,85.7087591382142,999,1,
S95-A47,treated_low,Unknown,1,MYC,Test,17.1113172125402,-1,1,Pass,0.0214762905126088,80.0366617080742,999,1,
S95-A48,treated_low,Unknown,1,OCT4,Test,22.5748566704182,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A54,treated_low,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A53,treated_low,Unknown,1,MPO,Test,22.3038478869944,-1,1,Pass,0.0214762905126088,88.62096911059,999,1,
S95-A52,treated_low,Unknown,1,EZH1,Test,17.4006302735336,-1,1,Pass,0.0214762905126088,82.9984505452536,999,1,
S95-A51,treated_low,Unknown,1,SLC7A7,Test,14.5609366966205,-1,1,Pass,0.0214762905126088,81.7552485784152,999,1,
S95-A50,treated_low,Unknown,1,BRD4,Test,14.7212966672763,-1,1,Pass,0.0214762905126088,85.3687286985141,999,1,
S95-A49,treated_low,Unknown,1,DVL2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A60,treated_low,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A59,treated_low,Unknown,1,MPO,Test,22.1766114410102,-1,1,Pass,0.0214762905126088,88.1532833014109,999,1,
S95-A58,treated_low,Unknown,1,EZH1,Test,17.5045201916936,-1,1,Pass,0.0214762905126088,82.9219822065345,999,1,
S95-A57,treated_low,Unknown,1,SLC7A7,Test,14.6791258069812,-1,1,Pass,0.0214762905126088,81.7663419957729,999,1,
S95-A56,treated_low,Unknown,1,BRD4,Test,14.7599805331482,-1,1,Pass,0.0214762905126088,85.3792605356682,999,1,
S95-A55,treated_low,Unknown,1,DVL2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A66,treated_low,Unknown,1,MT2A,Test,17.0630652833968,-1,1,Pass,0.0214762905126088,89.9186037565451,999,1,
S95-A65,treated_low,Unknown,1,NOTCH1,Test,17.4228039383032,-1,1,Pass,0.0214762905126088,90.2280574336475,999,1,
S95-A64,treated_low,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A63,treated_low,Unknown,1,KRAS,Test,14.9948085031635,-1,1,Pass,0.0214762905126088,75.594998528687,999,1,
S95-A62,treated_low,Unknown,1,KMT2A,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A61,treated_low,Unknown,1,DAAM1,Test,26.3040265018378,-1,0.345002133964434,Fail,0.0214762905126088,68.908490778641,999,1,
S95-A72,treated_low,Unknown,1,MT2A,Test,17.9935250299405,-1,1,Pass,0.0214762905126088,89.9327049739653,999,1,
S95-A71,treated_low,Unknown,1,NOTCH1,Test,17.6005415964763,-1,1,Pass,0.0214762905126088,90.2853782148486,999,1,
S95-A70,treated_low,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A69,treated_low,Unknown,1,KRAS,Test,15.1498304076897,-1,1,Pass,0.0214762905126088,75.6036533000286,999,1,
S95-A68,treated_low,Unknown,1,KMT2A,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A67,treated_low,Unknown,1,DAAM1,Test,25.9427570923113,-1,0.41439244985835,Fail,0.0214762905126088,68.9245921280954,999,1,
S95-A78,treated_low,Unknown,1,CTNNB,Test,14.9251108480349,-1,1,Pass,0.0214762905126088,83.6764560225197,999,1,
S95-A77,treated_low,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A76,treated_low,Unknown,1,PPIA,Test,13.9887368649683,-1,1,Pass,0.0214762905126088,84.6031057200367,999,1,
S95-A75,treated_low,Unknown,1,RELA,Test,15.8817629848418,-1,1,Pass,0.0214762905126088,86.0569235285594,999,1,
S95-A74,treated_low,Unknown,1,SMYD3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A73,treated_low,Unknown,1,UGCG,Test,17.7398053205711,-1,1,Pass,0.0214762905126088,82.8472599462774,999,1,
S95-A84,treated_low,Unknown,1,CTNNB,Test,14.9336600516694,-1,1,Pass,0.0214762905126088,83.6970026389393,999,1,
S95-A83,treated_low,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A82,treated_low,Unknown,1,PPIA,Test,13.8676270043564,-1,1,Pass,0.0214762905126088,84.6692707099967,999,1,
S95-A81,treated_low,Unknown,1,RELA,Test,16.0165606950823,-1,1,Pass,0.0214762905126088,86.0819763496139,999,1,
S95-A80,treated_low,Unknown,1,SMYD3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A79,treated_low,Unknown,1,UGCG,Test,17.8139954337173,-1,1,Pass,0.0214762905126088,82.8651296793316,999,1,
S95-A90,treated_low,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A89,treated_low,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A88,treated_low,Unknown,1,B2M,Test,10.7261239757757,-1,1,Pass,0.0214762905126088,86.1327611796635,999,1,
S95-A87,treated_low,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A86,treated_low,Unknown,1,SLCO3A1,Test,18.1908930131971,-1,1,Pass,0.0214762905126088,84.3107047901641,999,1,
S95-A85,treated_low,Unknown,1,SP1,Test,16.3059497782756,-1,1,Pass,0.0214762905126088,87.1196962968968,999,1,
S95-A96,treated_low,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A95,treated_low,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A94,treated_low,Unknown,1,B2M,Test,10.8985507715547,-1,1,Pass,0.0214762905126088,86.3942173568424,999,1,
S95-A93,treated_low,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S95-A92,treated_low,Unknown,1,SLCO3A1,Test,18.2602717163223,-1,1,Pass,0.0214762905126088,84.7906241649558,999,1,
S95-A91,treated_low,Unknown,1,SP1,Test,16.3411590155937,-1,1,Pass,0.0214762905126088,87.6005390284517,999,1,
S05-A01,treated_high,Unknown,1,ACTB,Test,19.7932160213542,-1,0.968287390208389,Pass,0.0214762905126088,90.7733616630249,999,1,
S05-A02,treated_high,Unknown,1,SP3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A03,treated_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A04,treated_high,Unknown,1,RSU1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A05,treated_high,Unknown,1,IL8,Test,16.7623889253696,-1,1,Pass,0.0214762905126088,80.5777738565982,999,1,
S05-A06,treated_high,Unknown,1,FZD7,Test,16.6591937922798,-1,1,Pass,0.0214762905126088,81.5188936510969,999,1,
S05-A07,treated_high,Unknown,1,ACTB,Test,20.407478535952,-1,0.936181290133426,Pass,0.0214762905126088,90.3932977693942,999,1,
S05-A08,treated_high,Unknown,1,SP3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A09,treated_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A10,treated_high,Unknown,1,RSU1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A11,treated_high,Unknown,1,IL8,Test,16.5434849918928,-1,1,Pass,0.0214762905126088,80.3736436118085,999,1,
S05-A12,treated_high,Unknown,1,FZD7,Test,16.627294751251,-1,1,Pass,0.0214762905126088,81.1751625648416,999,1,
S05-A13,treated_high,Unknown,1,ABCC4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A14,treated_high,Unknown,1,YBX1,Test,16.3778821851003,-1,1,Pass,0.0214762905126088,82.4166321699144,999,1,
S05-A15,treated_high,Unknown,1,PRKCB,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A16,treated_high,Unknown,1,DDIT4,Test,17.0003725405122,-1,1,Pass,0.0214762905126088,89.6315162614957,999,1,
S05-A17,treated_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A18,treated_high,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A19,treated_high,Unknown,1,ABCC4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A20,treated_high,Unknown,1,YBX1,Test,16.2910848749977,-1,1,Pass,0.0214762905126088,82.344371539063,999,1,
S05-A21,treated_high,Unknown,1,PRKCB,Test,999,-1,0,Fail,0.0214762905126088,69.2436721325134,999,1,
S05-A22,treated_high,Unknown,1,DDIT4,Test,17.6641081488398,-1,1,Pass,0.0214762905126088,89.4273844133582,999,1,
S05-A23,treated_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A24,treated_high,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A25,treated_high,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A26,treated_high,Unknown,1,NFYA,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A27,treated_high,Unknown,1,CSK,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A28,treated_high,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A29,treated_high,Unknown,1,GAPDH,Test,14.4657913512538,-1,1,Pass,0.0214762905126088,86.492141528557,999,1,
S05-A30,treated_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A31,treated_high,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A32,treated_high,Unknown,1,NFYA,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A33,treated_high,Unknown,1,CSK,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A34,treated_high,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A35,treated_high,Unknown,1,GAPDH,Test,14.4221530656486,-1,1,Pass,0.0214762905126088,86.5577923317431,999,1,
S05-A36,treated_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A37,treated_high,Unknown,1,WNK1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A38,treated_high,Unknown,1,IL18,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A39,treated_high,Unknown,1,GCLC,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A40,treated_high,Unknown,1,MAPK1,Test,22.6147071750003,-1,1,Pass,0.0214762905126088,86.6133962024062,999,1,
S05-A41,treated_high,Unknown,1,MYC,Test,13.8664492586582,-1,1,Pass,0.0214762905126088,80.0543098201346,999,1,
S05-A42,treated_high,Unknown,1,OCT4,Test,26.3847284045977,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A43,treated_high,Unknown,1,WNK1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A44,treated_high,Unknown,1,IL18,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A45,treated_high,Unknown,1,GCLC,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A46,treated_high,Unknown,1,MAPK1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A47,treated_high,Unknown,1,MYC,Test,13.8492186427704,-1,1,Pass,0.0214762905126088,80.079264827423,999,1,
S05-A48,treated_high,Unknown,1,OCT4,Test,27.522997600813,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A54,treated_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A53,treated_high,Unknown,1,MPO,Test,17.0565809122419,-1,1,Pass,0.0214762905126088,88.4141149775244,999,1,
S05-A52,treated_high,Unknown,1,EZH1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A51,treated_high,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A50,treated_high,Unknown,1,BRD4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A49,treated_high,Unknown,1,DVL2,Test,17.8258430237105,-1,1,Pass,0.0214762905126088,87.0541953619426,999,1,
S05-A60,treated_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A59,treated_high,Unknown,1,MPO,Test,17.2490073231831,-1,1,Pass,0.0214762905126088,88.4363101136754,999,1,
S05-A58,treated_high,Unknown,1,EZH1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A57,treated_high,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A56,treated_high,Unknown,1,BRD4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A55,treated_high,Unknown,1,DVL2,Test,18.0767426370352,-1,1,Pass,0.0214762905126088,87.0894752399868,999,1,
S05-A66,treated_high,Unknown,1,MT2A,Test,19.4357387550066,-1,1,Pass,0.0214762905126088,89.1922109075145,999,1,
S05-A65,treated_high,Unknown,1,NOTCH1,Test,19.6328955227175,-1,1,Pass,0.0214762905126088,90.1418825223397,999,1,
S05-A64,treated_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A63,treated_high,Unknown,1,KRAS,Test,15.8077767555964,-1,1,Pass,0.0214762905126088,74.9192720035836,999,1,
S05-A62,treated_high,Unknown,1,KMT2A,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A61,treated_high,Unknown,1,DAAM1,Test,28.9425004841987,-1,0,Fail,0.0214762905126088,68.83690309537,999,1,
S05-A72,treated_high,Unknown,1,MT2A,Test,18.9980010414951,-1,1,Pass,0.0214762905126088,89.7715948931493,999,1,
S05-A71,treated_high,Unknown,1,NOTCH1,Test,18.9502152908917,-1,1,Pass,0.0214762905126088,90.2689243946967,999,1,
S05-A70,treated_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A69,treated_high,Unknown,1,KRAS,Test,15.7637815435983,-1,1,Pass,0.0214762905126088,74.9360812611863,999,1,
S05-A68,treated_high,Unknown,1,KMT2A,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A67,treated_high,Unknown,1,DAAM1,Test,999,-1,0,Fail,0.0214762905126088,68.7752192432677,999,1,
S05-A78,treated_high,Unknown,1,CTNNB,Test,17.1230114596489,-1,1,Pass,0.0214762905126088,82.0627234318346,999,1,
S05-A77,treated_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A76,treated_high,Unknown,1,PPIA,Test,19.9041482170334,-1,1,Pass,0.0214762905126088,84.1124706581002,999,1,
S05-A75,treated_high,Unknown,1,RELA,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A74,treated_high,Unknown,1,SMYD3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A73,treated_high,Unknown,1,UGCG,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A84,treated_high,Unknown,1,CTNNB,Test,16.3380995467765,-1,1,Pass,0.0214762905126088,82.1073621976716,999,1,
S05-A83,treated_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A82,treated_high,Unknown,1,PPIA,Test,21.4459016441886,-1,1,Pass,0.0214762905126088,84.6398206868436,999,1,
S05-A81,treated_high,Unknown,1,RELA,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A80,treated_high,Unknown,1,SMYD3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A79,treated_high,Unknown,1,UGCG,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A90,treated_high,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A89,treated_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A88,treated_high,Unknown,1,B2M,Test,17.9137823931438,-1,1,Pass,0.0214762905126088,85.9306804967376,999,1,
S05-A87,treated_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A86,treated_high,Unknown,1,SLCO3A1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A85,treated_high,Unknown,1,SP1,Test,18.9685494916719,-1,1,Pass,0.0214762905126088,75.8543866643972,999,1,
S05-A96,treated_high,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A95,treated_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A94,treated_high,Unknown,1,B2M,Test,17.6018209478571,-1,1,Pass,0.0214762905126088,86.1498689154325,999,1,
S05-A93,treated_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A92,treated_high,Unknown,1,SLCO3A1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S05-A91,treated_high,Unknown,1,SP1,Test,18.8840909655542,-1,1,Pass,0.0214762905126088,76.224402357936,999,1,
S94-A01,treated_low,Unknown,1,ACTB,Test,14.6390917279431,-1,0.972032790853459,Pass,0.0214762905126088,90.9082707911366,999,1,
S94-A02,treated_low,Unknown,1,SP3,Test,14.6707076352836,-1,1,Pass,0.0214762905126088,81.9625825915847,999,1,
S94-A03,treated_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S94-A04,treated_low,Unknown,1,RSU1,Test,17.2722460498538,-1,1,Pass,0.0214762905126088,83.2038354153457,999,1,
S94-A05,treated_low,Unknown,1,IL8,Test,8.0040967723086,-1,1,Pass,0.0214762905126088,83.1026362193092,999,1,
S94-A06,treated_low,Unknown,1,FZD7,Test,23.5370292906868,-1,1,Pass,0.0214762905126088,80.954976597813,999,1,
S94-A07,treated_low,Unknown,1,ACTB,Test,14.6970666439019,-1,0.987224177227678,Pass,0.0214762905126088,90.3370731519134,999,1,
S94-A08,treated_low,Unknown,1,SP3,Test,14.6072512826344,-1,1,Pass,0.0214762905126088,81.6378022177092,999,1,
S94-A09,treated_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S94-A10,treated_low,Unknown,1,RSU1,Test,17.3520802051818,-1,1,Pass,0.0214762905126088,82.9711120784606,999,1,
S94-A11,treated_low,Unknown,1,IL8,Test,7.99940129840292,-1,1,Pass,0.0214762905126088,82.9171808643349,999,1,
S94-A12,treated_low,Unknown,1,FZD7,Test,21.7770975464067,-1,1,Pass,0.0214762905126088,80.8005267638624,999,1,
S94-A13,treated_low,Unknown,1,ABCC4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S94-A14,treated_low,Unknown,1,YBX1,Test,11.4706096172371,-1,1,Pass,0.0214762905126088,82.3367800943096,999,1,
S94-A15,treated_low,Unknown,1,PRKCB,Test,15.6346613214711,-1,1,Pass,0.0214762905126088,87.0471291954662,999,1,
S94-A16,treated_low,Unknown,1,DDIT4,Test,14.8467441105738,-1,1,Pass,0.0214762905126088,88.0891119573419,999,1,
S94-A17,treated_low,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S94-A18,treated_low,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S94-A19,treated_low,Unknown,1,ABCC4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S94-A20,treated_low,Unknown,1,YBX1,Test,11.5620457823711,-1,1,Pass,0.0214762905126088,82.2102009209241,999,1,
S94-A21,treated_low,Unknown,1,PRKCB,Test,15.5853015733257,-1,1,Pass,0.0214762905126088,86.9134572101987,999,1,
S94-A22,treated_low,Unknown,1,DDIT4,Test,14.8358288132783,-1,1,Pass,0.0214762905126088,88.0072294511854,999,1,
S94-A23,treated_low,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S94-A24,treated_low,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S94-A25,treated_low,Unknown,1,ABCC5,Test,16.4857893458482,-1,1,Pass,0.0214762905126088,84.6018251170269,999,1,
S94-A26,treated_low,Unknown,1,NFYA,Test,17.0860535632831,-1,1,Pass,0.0214762905126088,85.8042056313208,999,1,
S94-A27,treated_low,Unknown,1,CSK,Test,14.7534000547872,-1,1,Pass,0.0214762905126088,86.0338296030408,999,1,
S94-A28,treated_low,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S94-A29,treated_low,Unknown,1,GAPDH,Test,10.0615387326084,-1,1,Pass,0.0214762905126088,87.8658140493612,999,1,
S94-A30,treated_low,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S94-A31,treated_low,Unknown,1,ABCC5,Test,16.2231927055121,-1,1,Pass,0.0214762905126088,84.3808954456329,999,1,
S94-A32,treated_low,Unknown,1,NFYA,Test,17.0856868233866,-1,1,Pass,0.0214762905126088,85.6902173463198,999,1,
